date,open,high,low,close,volume
2019/2/15,40.93,44.19,40.7,42.15,52678.04
2019/2/14,41.2,41.98,39.63,40.93,54435.37
2019/2/13,43.29,44.18,40.16,41.2,81063.85
2019/2/12,42.48,44.16,41.5,43.29,86867.55
2019/2/11,46.3,46.45,41.22,42.48,140203.28
2019/2/10,44.19,47,41.59,46.3,182580.41
2019/2/9,42.77,46,41.8,44.19,173123.01
2019/2/8,32.75,44.41,32.49,42.77,245880.62
2019/2/7,32.49,33.2,32.39,32.75,19206.81
2019/2/6,33.9,34.06,31.91,32.49,46427.1
2019/2/5,33.69,34.05,33.23,33.9,18653.87
2019/2/4,33,34.01,32.95,33.69,42482.06
2019/2/3,34.15,34.53,32.39,33,99992.64
2019/2/2,32.28,34.58,32.19,34.15,84174.13
2019/2/1,31.26,33.21,30.53,32.28,114118.1
2019/1/31,31.61,32.13,30.85,31.26,19264.29
2019/1/30,30.75,31.79,30.34,31.61,28432.68
2019/1/29,30.87,31.18,29.9,30.75,26195.39
2019/1/28,32.08,32.21,29.87,30.87,46585.07
2019/1/27,32.76,32.97,31.25,32.08,23416.25
2019/1/26,32.75,33.97,32.53,32.76,30382.07
2019/1/25,32.48,32.95,31.86,32.75,17878.26
2019/1/24,31.62,33.11,31.04,32.48,20898.59
2019/1/23,31.53,32.12,31.25,31.62,14721.13
2019/1/22,30.89,32,29.26,31.53,26568.75
2019/1/21,30.6,31.25,30.38,30.89,12333.03
2019/1/20,32.19,33.09,30,30.6,34116.73
2019/1/19,30.92,33.11,30.88,32.19,19678.69
2019/1/18,31.61,31.71,30.55,30.92,18716.44
2019/1/17,31.42,31.76,29.92,31.61,27639.33
2019/1/16,31.09,32.13,30.76,31.42,14440.99
2019/1/15,32,32.43,30.21,31.09,32897.67
2019/1/14,29.89,32.8,29.76,32,47645.8
2019/1/13,32.1,33.03,29.54,29.89,43073.07
2019/1/12,31.65,32.33,31.44,32.1,15684.56
2019/1/11,33.27,33.69,31.15,31.65,51216.56
2019/1/10,38.51,39.24,31.8,33.27,91969.47
2019/1/9,39.16,40.05,38.37,38.51,28556.53
2019/1/8,37.61,41.17,37.48,39.16,61437.04
2019/1/7,38.97,39.5,37.08,37.61,54113.58
2019/1/6,34.45,40.2,34.03,38.97,94928.3
2019/1/5,32.21,36,32.03,34.45,54636.74
2019/1/4,31.64,32.7,31,32.21,30070.16
2019/1/3,33,33.04,30.91,31.64,25585.69
2019/1/2,31.44,33.52,31.37,33,29289.47
2019/1/1,29.9,31.99,29.52,31.44,13312.66
2018/12/31,31.52,31.62,29.4,29.9,29353.37
2018/12/30,30.51,32,30,31.52,15541.15
2018/12/29,32.25,33.28,30.31,30.51,23447.62
2018/12/28,27.71,33.58,27.71,32.25,50447.68
2018/12/27,30.54,31.09,27.46,27.71,37603.27
2018/12/26,30.73,32.09,28.89,30.54,30915.42
2018/12/25,32.84,32.98,29,30.73,45837.57
2018/12/24,33.11,36.58,32.53,32.84,56571.73
2018/12/23,31.59,33.84,31.49,33.11,25486.82
2018/12/22,30.2,31.61,29.69,31.59,11441.53
2018/12/21,32.35,33.02,29.65,30.2,51316.98
2018/12/20,29.07,33.1,28.64,32.35,100729.09
2018/12/19,30.08,31.59,28.62,29.07,76525.03
2018/12/18,28.91,30.27,27.69,30.08,59289.22
2018/12/17,25.2,30.36,25.13,28.91,101633.86
2018/12/16,23.46,26.73,23.4,25.2,52507.52
2018/12/15,23.07,23.75,22.86,23.46,17000.02
2018/12/14,22.82,23.49,22.24,23.07,37264.86
2018/12/13,23.99,24.15,22.64,22.82,29414.02
2018/12/12,23.22,24.92,23.03,23.99,24138.67
2018/12/11,24.01,24.39,22.74,23.41,27703.76
2018/12/10,25.29,25.57,23.53,24.01,45372.93
2018/12/9,24.12,26.61,24.12,25.29,28831.84
2018/12/8,24.81,26.5,22.91,24.12,33353.42
2018/12/7,26.33,26.37,22.25,24.81,87385.98
2018/12/6,28.76,30.25,25.88,26.33,60122.61
2018/12/5,30.7,30.99,28.6,28.76,40769.67
2018/12/4,30.51,31.9,29.54,30.7,22242.4
2018/12/3,33.27,33.42,29.49,30.51,50910.54
2018/12/2,33.66,34.68,32.77,33.27,16231.4
2018/12/1,31.66,34.88,31.02,33.66,15030.16
2018/11/30,33.55,34.1,30.64,31.66,41921.47
2018/11/29,34.32,35.37,32.75,33.55,38197.53
2018/11/28,30.81,36,30.69,34.32,78896.93
2018/11/27,29.09,31.28,28.15,30.81,37430.14
2018/11/26,30.43,31.78,27.61,29.09,61803.68
2018/11/25,28.59,32,26.31,30.43,62905.76
2018/11/24,31.77,32.96,27.78,28.59,49269.41
2018/11/23,31.3,32.76,30.35,31.77,54501.03
2018/11/22,34.29,34.6,31.19,31.3,29413.16
2018/11/21,32.3,34.36,31.06,34.29,56018.5
2018/11/20,35.81,37.56,30.22,32.3,120379.91
2018/11/19,41.83,41.83,35,35.81,61743.61
2018/11/18,41.59,42.96,41.5,41.83,8054.3
2018/11/17,41.82,41.82,41.13,41.59,7721.33
2018/11/16,43.28,43.55,41.35,41.82,12477.4
2018/11/15,42.68,43.79,39.53,43.28,41734.67
2018/11/14,48.89,49.87,40.18,42.68,80373.95
2018/11/13,50.28,50.41,48.31,48.89,15713.5
2018/11/12,50.65,51.35,49.93,50.28,10161.37
2018/11/11,51.69,52.01,49.33,50.65,7276.74
2018/11/10,51.69,52.28,51.27,51.69,3893.77
2018/11/9,52,52.43,51.11,51.69,7497.18
2018/11/8,53.87,54.42,51.83,52,14952.98
2018/11/7,55.91,56.44,53.13,53.87,13762.72
2018/11/6,53.49,56.14,53.38,55.91,23614.09
2018/11/5,54.02,54.74,52.68,53.49,16518.97
2018/11/4,50.57,55.88,50.22,54.02,20953.17
2018/11/3,50.99,51.14,50.3,50.57,3518.06
2018/11/2,50.19,51.66,50.04,50.99,12048.58
2018/11/1,49.37,50.37,49.35,50.19,6788.49
2018/10/31,48.96,50.18,47.59,49.37,7586.25
2018/10/30,48.54,49.15,48.36,48.96,24963.25
2018/10/29,51.54,51.59,47.39,48.54,22810.03
2018/10/28,51.49,51.7,51.11,51.54,2868.63
2018/10/27,51.67,51.84,51.24,51.49,2569.68
2018/10/26,51.85,52.31,51.12,51.67,9025.69
2018/10/25,51.87,52.04,51.52,51.85,4193.8
2018/10/24,52.1,52.76,51.72,51.87,5159.05
2018/10/23,51.65,52.6,51.3,52.1,7006.03
2018/10/22,52.16,52.53,51.44,51.65,7491.3
2018/10/21,52.76,53.27,52,52.16,6803.26
2018/10/20,52.38,53.03,51.95,52.76,1893.83
2018/10/19,51.77,53.14,51.44,52.38,12756.24
2018/10/18,52.8,53.42,51.02,51.77,9059.14
2018/10/17,53.05,53.23,52.1,52.8,9043.22
2018/10/16,53.42,53.61,53.38,53.38,70.37
2018/10/15,51.17,57.02,50.91,53.42,33953.84
2018/10/14,52.68,53.32,50.88,51.17,7069.38
2018/10/13,52.92,53.99,52.37,52.68,5574.65
2018/10/12,50.65,53.36,49.95,52.92,15295.02
2018/10/11,57.38,57.47,49.72,50.65,29658.62
2018/10/10,58.35,58.45,56.77,57.38,8539.06
2018/10/9,59.12,59.37,57.84,58.35,14120.94
2018/10/8,58,59.81,57.23,59.12,10487.86
2018/10/7,57.87,58.25,56.44,58,11268.83
2018/10/6,58.58,58.73,56.69,57.87,7913.77
2018/10/5,57.93,59.4,57.23,58.58,6540.14
2018/10/4,57.18,58.89,57.01,57.93,15595.7
2018/10/3,58.99,59.15,56.3,57.18,19819.24
2018/10/2,60.05,61.31,58.59,58.99,10894.78
2018/10/1,60.83,61.89,59.17,60.05,14249.83
2018/9/30,61.2,62.72,59.48,60.83,21113.33
2018/9/29,61.62,62,58.52,61.2,14985.9
2018/9/28,63.06,64.65,60.14,61.62,23024.01
2018/9/27,57.25,65.5,56.52,63.06,51819.39
2018/9/26,57.44,59.71,56.41,57.25,24072.13
2018/9/25,57.93,58.06,54.4,57.44,28599.09
2018/9/24,61.37,61.37,57.15,57.93,29523.65
2018/9/23,60.53,63.57,59.76,61.37,17727.27
2018/9/22,60.84,61.75,58,60.53,16447.56
2018/9/21,56.5,62.6,56.31,60.84,35324.08
2018/9/20,54.17,57.45,53.44,56.5,16201.42
2018/9/19,53.86,54.96,51.61,54.17,19160.12
2018/9/18,52.23,55.39,50.57,53.86,24885.62
2018/9/17,56.76,57.94,51.41,52.23,33368.54
2018/9/16,56.35,57.44,54.5,56.76,12674.58
2018/9/15,56.3,59,55.5,56.35,17609.81
2018/9/14,54.44,58.96,52.92,56.3,30043.74
2018/9/13,51.66,55.35,51.62,54.44,23284.02
2018/9/12,51.92,52.07,47.05,51.66,24997
2018/9/11,54.3,54.78,50.03,51.92,24357.42
2018/9/10,54.69,56.61,52.93,54.3,17084.36
2018/9/9,52.95,56.8,52.21,54.69,12910.49
2018/9/8,55.68,57.25,51.62,52.95,14448.77
2018/9/7,57.31,58.45,55.18,55.68,15848.49
2018/9/6,57.71,57.89,53.73,57.31,41530.44
2018/9/5,67.6,68.23,57.45,57.71,45860.61
2018/9/4,65.31,69.4,65.31,67.6,16967.09
2018/9/3,66.12,66.5,64.3,65.31,9417.84
2018/9/2,66.45,67,64.21,66.12,14174.31
2018/9/1,62.15,68.17,62.14,66.45,24683.5
2018/8/31,60.1,62.73,59.51,62.15,8610.72
2018/8/30,61.44,61.64,58.63,60.1,13636.45
2018/8/29,63.13,63.36,60.19,61.44,15991.57
2018/8/28,60.63,63.78,59.7,63.13,19683.6
2018/8/27,57.02,61.11,56.58,60.63,7181.14
2018/8/26,57.94,58.17,55.8,57.02,6231.97
2018/8/25,57.96,58.31,57.09,57.94,3612.04
2018/8/24,57.25,58.3,55.62,57.96,6727.03
2018/8/23,55.15,57.85,54.91,57.25,8748.29
2018/8/22,56.47,59.27,53.87,55.15,29045.11
2018/8/21,53.46,56.9,53.3,56.47,14831.69
2018/8/20,57.9,58.59,53.24,53.46,32947.22
2018/8/19,57.17,59.1,56.31,57.9,12843.46
2018/8/18,61.78,62.3,55.24,57.17,13546.31
2018/8/17,55.25,62.09,55.24,61.78,16927.28
2018/8/16,54.39,57.57,54.2,55.25,11057.79
2018/8/15,54.25,59.37,53.91,54.39,40803.71
2018/8/14,56.5,56.5,49.4,54.25,40119.03
2018/8/13,59.24,60.6,55.68,56.5,19440.86
2018/8/12,55.74,55.74,55.74,55.74,0
2018/8/11,59.15,59.21,55.15,55.74,8238.8
2018/8/10,62.98,63.19,58.22,59.15,27406.93
2018/8/9,62.15,64.98,60.1,62.98,19311.77
2018/8/8,67.37,67.48,60.85,62.15,26042.89
2018/8/7,73.49,75.15,66.71,67.37,20641.04
2018/8/6,74.75,76.76,72.3,73.49,9750.06
2018/8/5,73.01,74.75,72.34,74.75,10732.4
2018/8/4,77.67,78,72.01,73.01,8220.22
2018/8/3,76.23,77.89,74.89,77.67,12043.45
2018/8/2,77.71,78.46,75.49,76.23,7392.22
2018/8/1,78.86,78.9,75.94,77.71,16042.88
2018/7/31,82.23,82.43,76.12,78.86,26076.8
2018/7/30,84.05,84.82,79.79,82.23,15713.8
2018/7/29,84.2,85.33,83.26,84.05,5510.92
2018/7/28,84.48,84.78,82.35,84.2,6338.83
2018/7/27,83.51,85.13,81.4,84.48,11959.97
2018/7/26,86.28,87.94,82.89,83.51,13188.98
2018/7/25,89.27,90.61,84.64,86.28,19818.47
2018/7/24,81.3,89.7,80.78,89.27,19967.07
2018/7/23,82.34,85.84,81.14,81.3,19324.33
2018/7/22,83.51,84.08,81.61,82.34,7201.82
2018/7/21,81.64,84.89,79.62,83.51,9189.54
2018/7/20,86.09,86.47,81,81.64,12830.01
2018/7/19,86.06,88.8,84.98,86.09,12790.21
2018/7/18,89.16,94.36,85.1,86.06,29945.2
2018/7/17,83.75,90,81.38,89.16,28423.82
2018/7/16,78.6,83.98,77.65,83.75,22077.92
2018/7/15,76.23,79.44,75.31,78.6,6704.64
2018/7/14,76.7,77.59,75.45,76.23,5548.01
2018/7/13,76.9,78.62,75.07,76.7,15718.51
2018/7/12,78.25,78.29,74.11,76.9,18978.44
2018/7/11,75.87,80.89,75.46,78.25,24506.38
2018/7/10,80.42,80.57,74.37,75.87,27900.93
2018/7/9,82.28,83.74,80,80.42,16448.03
2018/7/8,85.04,85.66,81.83,82.28,11773.13
2018/7/7,83.13,85.4,79.53,85.04,12995.03
2018/7/6,83.09,84.1,80.65,83.13,12310.25
2018/7/5,85.24,86.85,81.85,83.09,19211.39
2018/7/4,84.99,89.16,83.34,85.24,15389.41
2018/7/3,85.42,89.83,84.1,84.99,26968.07
2018/7/2,79.91,86.86,78.14,85.42,17833.66
2018/7/1,81.2,81.53,77.62,79.91,8462.71
2018/6/30,79.03,84.29,79.03,81.2,19129.72
2018/6/29,74.28,80.51,72.52,79.03,24815.74
2018/6/28,80.78,81.38,74,74.28,30861.98
2018/6/27,76.01,81.7,75,80.78,12174.15
2018/6/26,81.68,82.43,75.4,76.01,15535.02
2018/6/25,80.75,84.42,78.68,81.68,32689.56
2018/6/24,83.07,83.68,73.52,80.75,35083.21
2018/6/23,84.96,86.99,81.65,83.07,9381.53
2018/6/22,96.7,96.87,80.38,84.96,35561.16
2018/6/21,97.92,99.31,95.93,96.7,7401.51
2018/6/20,98.67,98.95,95.5,97.92,6802.91
2018/6/19,98.67,101.46,97.07,98.67,8796.49
2018/6/18,95,99.8,92.96,98.67,11503.24
2018/6/17,96.46,98.2,94.65,95,4935.25
2018/6/16,95.43,97.67,93,96.46,4594.71
2018/6/15,100.99,101,94.74,95.43,9290.33
2018/6/14,93.58,103,92.75,100.99,23885.26
2018/6/13,100.1,100.5,89.27,93.58,32217.08
2018/6/12,107.36,107.99,97.66,100.1,26832.78
2018/6/11,106.85,108.69,103.21,107.36,17935.58
2018/6/10,117.54,117.54,103.43,106.85,44159.42
2018/6/9,120.19,121.13,116.8,117.54,3393.8
2018/6/8,121.26,122.06,118.41,120.19,7431.07
2018/6/7,121.21,123.73,119.62,121.26,6877.33
2018/6/6,121.99,122.71,118.4,121.21,10014.02
2018/6/5,119.91,122.35,116.02,121.99,11297.73
2018/6/4,124.99,126.6,118.2,119.91,14561.82
2018/6/3,123.52,128.04,122.3,124.99,10827.78
2018/6/2,120.23,124.27,118.56,123.52,7696.17
2018/6/1,118.1,120.37,116.93,120.23,6845.47
2018/5/31,117.22,120.93,116.4,118.1,10195.96
2018/5/30,118.9,122.66,115,117.22,12516.97
2018/5/29,111.35,122.47,108.25,118.9,25599.03
2018/5/28,117.71,118.99,110.51,111.35,25764.29
2018/5/27,118.45,118.99,116.56,117.71,4734.59
2018/5/26,119,122.7,117.6,118.45,10330.21
2018/5/25,122.87,124.44,117,119,16050.07
2018/5/24,118.95,124.94,115,122.87,21101.54
2018/5/23,128.21,129.33,116.45,118.95,34569.61
2018/5/22,134.37,136,127.44,128.21,19233.33
2018/5/21,139.86,139.99,133.52,134.37,16930.23
2018/5/20,135.3,140.87,132.47,139.86,11484.21
2018/5/19,135.75,137.86,133,135.3,7158.32
2018/5/18,132.5,137.78,129,135.75,18321.04
2018/5/17,139.72,141.49,131.26,132.5,16288.62
2018/5/16,139.78,141.32,134.8,139.72,18246.34
2018/5/15,147.54,149.71,137.89,139.78,31891.94
2018/5/14,144.13,152.9,134.51,147.54,64595.71
2018/5/13,141.91,147.12,136.58,144.13,24170.51
2018/5/12,136.62,144.5,131.11,141.91,32839.99
2018/5/11,148.49,148.51,133.35,136.62,55334.89
2018/5/10,156.62,160.57,147.49,148.49,27984.15
2018/5/9,158.96,160.07,150.12,156.62,35945.74
2018/5/8,164.13,168.22,156.91,158.96,47114.04
2018/5/7,171.77,171.77,157.56,164.13,37169.8
2018/5/6,178.1,183.58,164.14,171.77,35598.25
2018/5/5,168.06,182.72,167.91,178.1,39727.79
2018/5/4,160.95,171.06,157.33,168.06,32550.81
2018/5/3,151.42,164.9,150.49,160.95,52945.74
2018/5/2,147.94,153.62,146.19,151.42,28647.36
2018/5/1,148.28,148.8,142.75,147.94,36421.17
2018/4/30,153.92,154.48,147.01,148.28,22205.58
2018/4/29,152.18,156.02,148.11,153.92,20070.41
2018/4/28,146.07,153.7,144.44,152.18,30317.17
2018/4/27,153.26,153.67,145.11,146.07,39838.47
2018/4/26,144.99,154.57,142.08,153.26,35574.81
2018/4/25,164.82,165.02,142.43,144.99,106966.72
2018/4/24,152.61,166.09,152.58,164.82,68743.6
2018/4/23,146.02,153.45,146.02,152.61,25187.58
2018/4/22,148.65,153.15,144.6,146.02,23033.54
2018/4/21,155.46,157,140.61,148.65,48122.68
2018/4/20,146.63,156.6,143.19,155.46,63912.75
2018/4/19,140.07,147.74,138.7,146.63,37750.77
2018/4/18,132.13,141.69,131.85,140.07,42492.55
2018/4/17,128.74,140.31,128.55,132.13,54215.77
2018/4/16,132.29,133.23,125.22,128.74,28930.38
2018/4/15,126.56,133.04,126.56,132.29,24313.21
2018/4/14,125.67,129.9,124.1,126.56,14721.56
2018/4/13,129.77,133.69,123.7,125.67,138671.92
2018/4/12,117.91,130.95,112.61,129.77,277691.78
2018/4/11,114.4,119.7,112.99,117.91,31346.36
2018/4/10,114.83,115.32,111,114.4,82335.35
2018/4/9,117.56,122.79,112.55,114.83,76584.79
2018/4/8,116.04,118.97,115,117.56,47764.65
2018/4/7,113.16,119.7,112.81,116.04,21602.76
2018/4/6,118.47,120.27,111.73,113.16,27223.86
2018/4/5,118.41,122.7,113.95,118.47,57133.38
2018/4/4,134.28,134.68,115.23,118.41,62338.83
2018/4/3,119.02,136.91,118.33,134.28,45685.95
2018/4/2,114.96,121.6,114.07,119.02,23752.65
2018/4/1,116.48,117.99,109.38,114.96,49088.3
2018/3/31,118.32,124.69,115.56,116.48,35810.99
2018/3/30,114.51,126.4,109.54,118.32,110979.73
2018/3/29,131.37,132.41,112.29,114.51,106088.94
2018/3/28,135.01,139.91,130,131.37,33245.02
2018/3/27,148.27,149.4,134.66,135.01,57052.58
2018/3/26,160.29,161.03,141.73,148.27,61473.17
2018/3/25,158.34,164,157.07,160.29,23205.79
2018/3/24,168.91,169.76,157.82,158.34,30172.71
2018/3/23,164,169.03,156.62,168.91,42711.1
2018/3/22,168.41,172.43,159.51,164,46452.37
2018/3/21,169.04,175.99,165.12,168.41,53214.77
2018/3/20,161.29,173.7,155.71,169.04,60260.68
2018/3/19,153.59,163.95,151.11,161.29,69749.06
2018/3/18,152.23,157.82,137.2,153.59,71776.41
2018/3/17,164.68,165.62,150.51,152.23,44929.85
2018/3/16,164.54,172.1,158.5,164.68,60220.59
2018/3/15,160.62,168.01,150.11,164.54,83530.23
2018/3/14,175.33,178.88,157.5,160.62,59778.17
2018/3/13,177.71,182.02,171,175.33,53773.16
2018/3/12,188.57,193.37,173.32,177.71,67848.11
2018/3/11,177.74,194,171,188.57,55222.28
2018/3/10,186.18,195,175.25,177.74,47865.91
2018/3/9,175.79,189.98,158.57,186.18,122041.69
2018/3/8,185.7,188.02,174.2,175.79,63608.19
2018/3/7,196.27,199.52,173.73,185.7,97719.89
2018/3/6,210.26,210.26,191.2,196.27,48298.63
2018/3/5,212.8,216.31,208.57,210.26,31282.14
2018/3/4,210,214.65,204.68,212.8,31028.4
2018/3/3,212.7,218.65,207.98,210,32306.72
2018/3/2,209.33,213.93,203.82,212.7,29233.34
2018/3/1,201.83,215.38,200.01,209.33,44462.97
2018/2/28,215.3,223.9,201.18,201.83,57492.48
2018/2/27,218.09,224,212.11,215.3,54111.62
2018/2/26,218.64,231.76,214.93,218.09,92159.19
2018/2/25,205.24,223.62,200,218.64,61459.33
2018/2/24,207.32,218.97,194.4,205.24,55039.35
2018/2/23,192.68,216.25,182.1,207.32,65237.4
2018/2/22,209.75,221.42,188.35,192.68,87701.08
2018/2/21,229.2,231.52,204.26,209.75,102086.71
2018/2/20,221.96,252.55,221.28,229.2,107905.84
2018/2/19,214.54,226.51,213.01,221.96,25959.1
2018/2/18,229.29,232.64,212,214.54,57688.7
2018/2/17,228.35,233.53,223,229.29,37968.92
2018/2/16,221.31,235,209.51,228.35,74976.6
2018/2/15,212.68,237.18,207,221.31,147813.42
2018/2/14,159.19,217.72,159.19,212.68,182731.86
2018/2/13,160.48,162.47,151.31,159.19,27868.76
2018/2/12,149.02,165.34,149.02,160.48,45312.17
2018/2/11,154.22,156,140.99,149.02,40674.51
2018/2/10,163.7,169.72,147.88,154.22,50881.07
2018/2/9,149.95,164.68,141.41,163.7,57248.63
2018/2/8,137.66,151.33,136.01,149.95,53924.14
2018/2/7,143.02,160.03,131.2,137.66,134301.63
2018/2/6,124.97,148.87,104.31,143.02,236375.37
2018/2/5,147.91,154,116,124.97,173487.16
2018/2/4,160.52,174.33,135.03,147.91,153029.88
2018/2/3,130.66,166.19,119.19,160.52,83121.23
2018/2/2,140.99,141.44,102,130.66,170042.88
2018/2/1,163,165,127.17,140.99,81585.2
2018/1/31,163.31,166.66,154.88,163,43309.36
2018/1/30,180.08,181.16,157.65,163.31,46229.83
2018/1/29,193.76,194.25,178,180.08,33783.22
2018/1/28,182.12,195,180.26,193.76,25666.76
2018/1/27,175.92,184,173.52,182.12,19322.22
2018/1/26,179,182.52,165.05,175.92,32713.06
2018/1/25,180.9,185.66,175,179,24604.9
2018/1/24,177.41,185.92,172.22,180.9,19605.22
2018/1/23,179.03,186.99,163.54,177.41,30774.27
2018/1/22,191,195.55,163.48,179.03,46336.6
2018/1/21,211.07,211.07,182.9,191,42100.66
2018/1/20,192.58,216.29,192.58,211.07,30134.92
2018/1/19,192.81,203.45,185.94,192.58,46752.15
2018/1/18,188.79,208.8,176.13,192.81,95483.05
2018/1/17,188.94,200.7,137.57,188.79,188252.68
2018/1/16,232.33,232.45,149.23,188.94,172206.88
2018/1/15,236.79,245.78,230.53,232.33,20384.61
2018/1/14,258.54,270,232,236.79,50028.24
2018/1/13,235.37,262.98,235.1,258.54,40053.42
2018/1/12,226.88,241.99,219.11,235.37,45903.23
2018/1/11,249.57,253,218,226.88,97113.34
2018/1/10,245.81,250,230.47,249.57,64076.56
2018/1/9,254.23,258.98,236,245.81,65909.86
2018/1/8,271.12,273.57,230,254.23,99257.98
2018/1/7,278.98,287.75,258,271.12,63424.94
2018/1/6,245.14,306.8,241.72,278.98,106854.31
2018/1/5,237.9,250,234.22,245.14,79645.22
2018/1/4,244.03,245,225,237.9,104935.56
2018/1/3,250.79,257,240.5,244.03,70972.06
2018/1/2,223.57,260,223.57,250.79,83005.07
2018/1/1,227.16,232.99,215.17,223.57,27976.08
2017/12/31,211.17,235,208.19,227.16,38665.49
2017/12/30,240,242.53,200,211.17,103142.87
2017/12/29,249.95,258.8,236.43,240,58343.45
2017/12/28,264.49,265.67,225,249.95,80194.94
2017/12/27,279,284.84,251.1,264.49,60042.94
2017/12/26,268.59,285.94,263.13,279,27098.19
2017/12/25,274.97,284.5,262.18,268.59,26460.35
2017/12/24,281.47,282.6,240,274.97,62454.59
2017/12/23,264.98,309.8,252.48,281.47,80910.32
2017/12/22,306,309.09,173.68,264.98,273757.27
2017/12/21,305.84,327,284.99,306,100992.41
2017/12/20,346,348.31,297.92,305.84,127001.28
2017/12/19,357.12,375,321,346,143306.56
2017/12/18,314.49,367.73,293.21,357.12,106382.7
2017/12/17,294.79,329.84,294.79,314.49,61687.32
2017/12/16,295.34,308.01,284.3,294.79,68686.59
2017/12/15,274.65,317.9,245,295.34,151721.23
2017/12/14,300.84,310,252.65,274.65,179282.16
2017/12/13,307.39,343.03,278.88,300.84,226939.36
2017/12/12,208.04,348.19,201,307.39,320151.39
2017/12/11,142.85,223,140.8,208.04,217064.31
2017/12/10,148.49,152,126.5,142.85,97798.68
2017/12/9,121.11,158.5,116.44,148.49,238423.37
2017/12/8,93.79,128.77,89.02,121.11,199130.92
2017/12/7,96.34,97.75,88.5,93.79,109105.38
2017/12/6,100.02,102.49,92,96.34,103740.39
2017/12/5,103.5,104,99,100.02,40615.39
2017/12/4,100.82,103.5,94.64,103.5,85208.4
2017/12/3,99.27,106.81,94.23,100.82,94889.27
2017/12/2,97.44,102.77,95.68,99.27,73772.64
2017/12/1,85.97,99.7,80.85,97.44,103259.08
2017/11/30,84.39,92.1,75.51,85.97,100901.77
2017/11/29,93.59,103.01,78.19,84.39,184778.8
2017/11/28,90.5,94.5,88.99,93.59,76352.99
2017/11/27,85.43,91.99,85,90.5,72753.21
2017/11/26,88.25,88.25,81.28,85.43,55836.32
2017/11/25,77.53,89.01,77,88.25,72955.45
