date,open,high,low,close,volume
2019/3/10,3916.43,3916.43,3862,3897.92,3000.61
2019/3/9,3844.64,3950.25,3835.66,3916.43,5125.9
2019/3/8,3856.64,3924.37,3760.1,3844.64,7707.4
2019/3/7,3851.55,3891.04,3826.13,3856.64,7964.51
2019/3/6,3844.07,3895.12,3808.8,3851.55,6402.68
2019/3/5,3698.66,3877.1,3690,3844.07,7280.82
2019/3/4,3789.52,3806.9,3670,3698.66,7293.72
2019/3/3,3810.46,3822.39,3756,3789.52,2508.09
2019/3/2,3807.05,3818.75,3760,3810.46,3259.74
2019/3/1,3791.36,3845.3,3789.5,3807.05,4761.41
2019/2/28,3798.47,3897.62,3755,3791.36,6747.88
2019/2/27,3795.06,3822.85,3658.19,3798.47,7602.3
2019/2/26,3820.71,3830,3760.09,3795.06,6543.16
2019/2/25,3730.68,3861.81,3730.68,3820.71,8835.36
2019/2/24,4113.53,4190,3714.42,3730.68,13737.01
2019/2/23,3939.82,4157.87,3905.63,4113.53,7966.32
2019/2/22,3900.4,3957,3882.59,3939.82,6593.86
2019/2/21,3936.53,3989.99,3866.25,3900.4,8055.8
2019/2/20,3888.46,3967.52,3861.49,3936.53,9854.35
2019/2/19,3869.8,4000,3840.08,3888.46,12525.14
2019/2/18,3625.6,3916.47,3614.82,3869.8,15567.08
2019/2/17,3579.92,3663.34,3553.98,3625.6,5012.46
2019/2/16,3566.29,3609,3561.96,3579.92,3442.48
2019/2/15,3560.46,3620.53,3544.88,3566.29,6234.77
2019/2/14,3574.93,3590.74,3531.01,3560.46,5910.24
2019/2/13,3585.94,3629.81,3541,3574.93,7992.74
2019/2/12,3588.7,3619.93,3548.28,3585.94,10074.82
2019/2/11,3650.37,3652.56,3578.7,3588.7,7931.41
2019/2/10,3622.62,3662.43,3576.16,3650.37,4155.51
2019/2/9,3622.94,3639.74,3589.52,3622.62,4054.5
2019/2/8,3359.33,3711.04,3337.91,3622.94,14388.65
2019/2/7,3364.62,3383.29,3350,3359.33,4293.56
2019/2/6,3431.39,3445.6,3328.7,3364.62,6137.41
2019/2/5,3410.87,3435,3396,3431.39,4045.63
2019/2/4,3414.82,3439.46,3394.85,3410.87,3244.08
2019/2/3,3462.82,3476.33,3384.67,3414.82,2813.89
2019/2/2,3434.83,3485,3406.38,3462.82,3051.96
2019/2/1,3413.11,3460,3364.53,3434.83,6659.85
2019/1/31,3437.35,3474.2,3392.6,3413.11,5951.82
2019/1/30,3390.5,3465.05,3372.34,3437.35,5704.02
2019/1/29,3429.5,3438.76,3322.19,3390.5,7284.39
2019/1/28,3533.23,3536.77,3357.3,3429.5,10345.1
2019/1/27,3555.56,3564.12,3456,3533.23,3852.66
2019/1/26,3560,3657.89,3536.51,3555.56,2697.88
2019/1/25,3570.73,3578.79,3511,3560,4961.8
2019/1/24,3552.32,3598,3524,3570.73,4488.01
2019/1/23,3576.81,3620.23,3518,3552.32,6170.84
2019/1/22,3531.51,3615.8,3401.36,3576.81,6877.06
2019/1/21,3536.72,3573.29,3485.58,3531.51,5821.9
2019/1/20,3681,3703.27,3470,3536.72,5591.02
2019/1/19,3609.21,3774,3602.6,3681,4080.88
2019/1/18,3638.01,3641.9,3577,3609.21,5023.51
2019/1/17,3605.91,3660,3534.25,3638.01,7499.53
2019/1/16,3576.93,3669,3570.48,3605.91,7675.07
2019/1/15,3664.28,3687.02,3534.68,3576.93,8059.82
2019/1/14,3515.95,3714,3506,3664.28,9925.99
2019/1/13,3617.13,3654.02,3476,3515.95,5908.52
2019/1/12,3632.02,3650.35,3557.09,3617.13,3184.35
2019/1/11,3627.51,3704.6,3569.85,3632.02,10571.08
2019/1/10,4002.13,4036.22,3503.44,3627.51,16118.42
2019/1/9,3994.9,4060,3948.44,4002.13,7390.13
2019/1/8,4005.45,4112,3934.73,3994.9,11819.99
2019/1/7,4040.71,4070,3964.01,4005.45,7445.1
2019/1/6,3791.84,4090,3753,4040.71,5400.71
2019/1/5,3817.71,3887.09,3780,3791.84,3656.38
2019/1/4,3787.81,3850.33,3732.38,3817.71,7452.06
2019/1/3,3885.87,3893.4,3760,3787.81,4803.25
2019/1/2,3823.44,3918.67,3770,3885.87,5534.47
2019/1/1,3693.3,3845.46,3629.66,3823.44,5149.61
2018/12/31,3835.79,3842.89,3630,3693.3,6667.16
2018/12/30,3725.48,3870,3688.76,3835.79,5736.45
2018/12/29,3884.97,3961.85,3702.51,3725.48,6901.38
2018/12/28,3591.69,3970,3575,3884.97,13055.72
2018/12/27,3810.01,3841.17,3566,3591.69,11850.01
2018/12/26,3779.99,3863.34,3678.8,3810.01,10064.18
2018/12/25,4036,4049.23,3674.73,3779.99,11801.43
2018/12/24,3943.83,4236.84,3943.83,4036,12017.92
2018/12/23,3980.9,4051,3900,3943.83,4609.89
2018/12/22,3841.08,4010.16,3780.09,3980.9,7697.6
2018/12/21,4073.77,4162,3770,3841.08,16967.23
2018/12/20,3684.5,4172.07,3656.75,4073.77,25986.85
2018/12/19,3667.16,3924.01,3642.69,3684.5,21125.61
2018/12/18,3496.73,3684,3422.77,3667.16,13792.36
2018/12/17,3193.78,3590,3181.26,3496.73,16389.79
2018/12/16,3179.54,3259.43,3178.23,3193.78,6033.51
2018/12/15,3195.75,3230,3122.28,3179.54,5814.87
2018/12/14,3262.73,3294.81,3135.55,3195.75,14437.51
2018/12/13,3430.18,3441.13,3221.14,3262.73,11715.02
2018/12/12,3353.42,3490,3325.7,3430.18,7284.1
2018/12/11,3408,3427.27,3292.65,3355.86,8857.38
2018/12/10,3529.75,3588.43,3355,3408,10375.27
2018/12/9,3398.8,3633.2,3371.09,3529.75,8011.02
2018/12/8,3380.68,3495.99,3241,3398.8,10176.35
2018/12/7,3437.26,3531,3210,3380.68,26513.23
2018/12/6,3696.69,3844.79,3415.22,3437.26,15480.97
2018/12/5,3903.52,3913.62,3662.35,3696.69,13443.22
2018/12/4,3834.34,4033.98,3730,3903.52,12249.94
2018/12/3,4102.05,4115.15,3747,3834.34,10726.68
2018/12/2,4140.39,4265,4030,4102.05,7019.16
2018/12/1,3971.06,4264.47,3904.34,4140.39,6412.23
2018/11/30,4249.8,4300,3861,3971.06,14364.62
2018/11/29,4220.16,4409.77,4086.97,4249.8,15944.01
2018/11/28,3771.01,4355.08,3771,4220.16,22983.71
2018/11/27,3727.34,3834.35,3548.76,3771.01,16814
2018/11/26,3938.89,4069.59,3522.28,3727.34,24357.88
2018/11/25,3785.65,4120,3474.73,3938.89,26969.95
2018/11/24,4288.26,4376.88,3638.48,3785.65,14236.74
2018/11/23,4275.23,4364.46,4061.02,4288.26,13322.78
2018/11/22,4538.01,4589.53,4194.98,4275.23,10258.46
2018/11/21,4352,4635,4242.33,4538.01,20678.25
2018/11/20,4735.44,4897.36,4048.58,4352,39775.39
2018/11/19,5559.26,5559.69,4694.44,4735.44,28910.67
2018/11/18,5503.36,5658.47,5500,5559.26,2576.46
2018/11/17,5508.71,5550.66,5452.63,5503.36,2732.79
2018/11/16,5585,5610,5411.74,5508.71,8074.61
2018/11/15,5595.91,5641,5199.8,5585,19945.91
2018/11/14,6260.91,6298.47,5324,5595.91,25121.93
2018/11/13,6318,6328.36,6244.35,6260.91,3630.56
2018/11/12,6357.54,6388.21,6298.5,6318,3526.04
2018/11/11,6349.32,6365,6269.46,6357.54,1718.27
2018/11/10,6325,6377.26,6323,6349.32,1523.39
2018/11/9,6405.49,6418.18,6307,6325,3218.13
2018/11/8,6501,6511.27,6388.88,6405.49,3966.97
2018/11/7,6447.5,6544,6442.47,6501,4800.82
2018/11/6,6403.2,6460.01,6378.24,6447.5,4270.33
2018/11/5,6421.76,6441.43,6369.89,6403.2,2335.49
2018/11/4,6335,6475,6310.57,6421.76,2673.81
2018/11/3,6350.43,6351.74,6312.48,6335,1084.14
2018/11/2,6340.99,6381.25,6328.33,6350.43,2678.07
2018/11/1,6303.27,6365.33,6288.01,6340.99,2190.97
2018/10/31,6269.46,6350,6199.25,6303.27,5148.08
2018/10/30,6266.52,6289,6240,6269.46,2523.58
2018/10/29,6405.57,6420,6208.37,6266.52,5190.82
2018/10/28,6407.66,6420,6383,6405.57,839.3
2018/10/27,6406.1,6420.01,6381.25,6407.66,890.13
2018/10/26,6393.53,6450.3,6377.81,6406.1,3323.83
2018/10/25,6411.96,6422.73,6361.73,6393.53,3046.6
2018/10/24,6393.41,6473,6393,6411.96,3535.34
2018/10/23,6406.06,6421.58,6354.26,6393.41,2851.01
2018/10/22,6413.38,6429.23,6372.53,6406.06,2407.54
2018/10/21,6412.86,6470,6401.01,6413.38,1541.01
2018/10/20,6383.46,6424.16,6363.02,6412.86,1261.98
2018/10/19,6396.18,6412.4,6355.99,6383.46,2290.06
2018/10/18,6437.29,6490,6350,6396.18,3823.17
2018/10/17,6461.2,6465.39,6407.69,6437.29,2961.26
2018/10/16,6441.74,6441.74,6412.95,6426.71,28.43
2018/10/15,6183,6756,6149.28,6441.74,16895.89
2018/10/14,6199.69,6349.47,6143.08,6183,2525.74
2018/10/13,6185.15,6219.77,6168.83,6199.69,1954.05
2018/10/12,6152.76,6243.79,6109.79,6185.15,3246.38
2018/10/11,6517.55,6520.43,6055.28,6152.76,9616.24
2018/10/10,6588.8,6589.79,6387.91,6517.55,5177.07
2018/10/9,6604.75,6623.14,6553.13,6588.8,2254.95
2018/10/8,6577.63,6656.63,6541.06,6604.75,4079.04
2018/10/7,6544.08,6600,6493.92,6577.63,2455.66
2018/10/6,6582.12,6595.69,6526.28,6544.08,2022.78
2018/10/5,6547.56,6641.35,6510,6582.12,3807.27
2018/10/4,6456.77,6604.89,6450.58,6547.56,3832.7
2018/10/3,6500,6510,6396.34,6456.77,4774.76
2018/10/2,6571.2,6597,6447.28,6500,4116.13
2018/10/1,6597.81,6638.15,6477.57,6571.2,4796.04
2018/9/30,6579.38,6628.06,6510,6597.81,2482.7
2018/9/29,6610.76,6610.76,6454,6579.38,3382.02
2018/9/28,6681.62,6792.28,6525.67,6610.76,7642.05
2018/9/27,6461.51,6736.85,6431.95,6681.62,5664.85
2018/9/26,6428.99,6540,6379.44,6461.51,4295.93
2018/9/25,6581.52,6581.52,6324.96,6428.99,8206.62
2018/9/24,6702.22,6721.68,6550.96,6581.52,4030.73
2018/9/23,6710.01,6774.91,6659,6702.22,3248.8
2018/9/22,6749.45,6826.28,6624.79,6710.01,5491.81
2018/9/21,6492.98,6775.34,6483.83,6749.45,8569.99
2018/9/20,6388.4,6535.11,6333.63,6492.98,5177.65
2018/9/19,6332.34,6510,6100,6388.4,7232.08
2018/9/18,6254.52,6390,6226.63,6332.34,4196.47
2018/9/17,6499.98,6530.24,6200,6254.52,4386.89
2018/9/16,6520.15,6524.84,6349.47,6499.98,1098.63
2018/9/15,6476.51,6570.1,6466.74,6520.15,1328.82
2018/9/14,6485.7,6587,6384.36,6476.51,4598.02
2018/9/13,6322.45,6537.46,6322.45,6485.7,6985.35
2018/9/12,6279.99,6350,6192.89,6322.45,4282.16
2018/9/11,6301.99,6405,6162.06,6279.99,7076.8
2018/9/10,6236.04,6351.13,6223.9,6301.99,5371.73
2018/9/9,6178.31,6451.51,6094.38,6236.04,4104.31
2018/9/8,6400,6465.46,6113.23,6178.31,4284.19
2018/9/7,6493.09,6525,6322,6400,6541.97
2018/9/6,6679.3,6705.59,6253.29,6493.09,14674.02
2018/9/5,7361,7387,6650,6679.3,12408.8
2018/9/4,7258.99,7411.85,7231,7361,4531.15
2018/9/3,7290.31,7340.08,7184,7258.99,2829.88
2018/9/2,7185.01,7334.5,7130.63,7290.31,3297.69
2018/9/1,7017.35,7300.18,7015.22,7185.01,4590.46
2018/8/31,6984.01,7101.03,6879,7017.35,5790.38
2018/8/30,7032.96,7055.97,6792.85,6984.01,6875.26
2018/8/29,7080.94,7124.06,6890,7032.96,5730.98
2018/8/28,6904.51,7125.28,6861.17,7080.94,8222.25
2018/8/27,6700.46,6944.47,6641.35,6904.51,5863.69
2018/8/26,6732.4,6775.34,6558.95,6700.46,3475.72
2018/8/25,6692.94,6800,6664.25,6732.4,4980.65
2018/8/24,6525.01,6721.09,6445.32,6692.94,6374.54
2018/8/23,6355.76,6575.99,6344.8,6525.01,4028.43
2018/8/22,6479.27,6906.81,6250,6355.76,11955.65
2018/8/21,6260.82,6513.28,6246.05,6479.27,5655.04
2018/8/20,6481.99,6522.99,6223.9,6260.82,6254.82
2018/8/19,6399.28,6545,6312,6481.99,3138.71
2018/8/18,6580.15,6615,6303,6399.28,3496.8
2018/8/17,6313.51,6584.49,6290.64,6580.15,6635.58
2018/8/16,6272.3,6477.57,6208.37,6313.51,7099.26
2018/8/15,6193.62,6628.5,6186.02,6272.3,12501.11
2018/8/14,6252.63,6254.02,5880,6193.62,14235.27
2018/8/13,6310.82,6544.37,6142.2,6252.63,8896.68
2018/8/12,6106.72,6106.72,6106.72,6106.72,0
2018/8/11,6139.99,6178.45,6000,6106.72,2962.08
2018/8/10,6543.76,6584.05,5995.75,6139.99,14096.01
2018/8/9,6283.59,6627,6190.01,6543.76,9484.89
2018/8/8,6717.68,6717.68,6121,6283.59,14668.57
2018/8/7,6936.11,7155,6671,6717.68,10039.39
2018/8/6,7032.61,7157.93,6835.06,6936.11,7317.64
2018/8/5,7009.99,7086.8,6888.88,7032.61,6039.14
2018/8/4,7416.98,7494.48,6926,7009.99,6831.75
2018/8/3,7536.37,7542.92,7286.41,7416.98,9585.78
2018/8/2,7602.01,7709.98,7455,7536.37,5262.24
2018/8/1,7725.43,7761.56,7440,7602.01,11406.77
2018/7/31,8160.21,8162.37,7633.67,7725.43,11994.09
2018/7/30,8216.74,8295,7853.01,8160.21,11785.89
2018/7/29,8237.74,8299.99,8109.74,8216.74,3980.28
2018/7/28,8183.05,8259,8051.43,8237.74,2765.68
2018/7/27,7926,8274.98,7798.48,8183.05,8701.77
2018/7/26,8174.06,8314.23,7855.97,7926,8091.87
2018/7/25,8403.83,8475,8049.22,8174.06,10348.07
2018/7/24,7719.62,8496.96,7691.14,8403.83,18707.41
2018/7/23,7396.6,7800,7369.86,7719.62,12572.45
2018/7/22,7409.92,7581.03,7336.15,7396.6,5107.98
2018/7/21,7330.84,7458,7212,7409.92,4049.81
2018/7/20,7471.42,7696.88,7265,7330.84,9379.17
2018/7/19,7374.88,7570.9,7278.84,7471.42,8803.25
2018/7/18,7310.71,7599.98,7239.15,7374.88,13347.88
2018/7/17,6721.04,7468.31,6657.95,7310.71,12703.3
2018/7/16,6349.3,6755,6333.63,6721.04,9404.06
2018/7/15,6243.98,6397.21,6227.76,6349.3,3556.29
2018/7/14,6215.59,6317.84,6180,6243.98,2584.73
2018/7/13,6243.88,6337.25,6121.01,6215.59,5901.3
2018/7/12,6380,6380,6072,6243.88,7792.47
2018/7/11,6299.46,6400,6285,6380,6370.14
2018/7/10,6666.75,6683.9,6270.84,6299.46,9163.02
2018/7/9,6706.6,6814.72,6620,6666.75,7165.22
2018/7/8,6759.99,6783.54,6674.6,6706.6,5145.85
2018/7/7,6596.53,6820,6510,6759.99,4842.8
2018/7/6,6533.69,6636.15,6449.76,6596.53,5457.67
2018/7/5,6584.25,6700,6445.31,6533.69,7692.22
2018/7/4,6507.99,6792.28,6413.2,6584.25,6706.73
2018/7/3,6612.98,6666,6464.39,6507.99,5924.87
2018/7/2,6349.99,6667.57,6270.69,6612.98,8799.8
2018/7/1,6385.71,6438.55,6259.34,6349.99,4160.71
2018/6/30,6204.24,6510,6190.28,6385.71,6915.09
2018/6/29,5848.33,6299,5774.72,6204.24,12067.37
2018/6/28,6135.64,6165.49,5818.14,5848.33,8878.4
2018/6/27,6068,6181.11,5985,6135.64,7446.86
2018/6/26,6253.61,6277,6025.68,6068,7751.62
2018/6/25,6153.4,6365.34,6075.01,6253.61,9689.69
2018/6/24,6177.38,6255.05,5780,6153.4,11423.59
2018/6/23,6050.45,6261,6048.54,6177.38,4585.87
2018/6/22,6718.33,6737.97,5940,6050.45,18544.14
2018/6/21,6756.58,6792.2,6677.85,6718.33,4837.32
2018/6/20,6736.52,6809.26,6558.95,6756.58,5193.77
2018/6/19,6707.5,6841.81,6660.21,6736.52,5443.68
2018/6/18,6453.41,6793,6381.25,6707.5,5940.17
2018/6/17,6487.92,6575.35,6429.23,6453.41,2828.76
2018/6/16,6390.6,6557.81,6333.63,6487.92,3553.7
2018/6/15,6646.1,6666.66,6370,6390.6,7132.21
2018/6/14,6307.4,6708.1,6270.69,6646.1,14185.84
2018/6/13,6557.67,6624.45,6120,6307.4,19190.5
2018/6/12,6880.61,6880.76,6461.42,6557.67,8827.6
2018/6/11,6781.17,6919.97,6634.86,6880.61,11409.52
2018/6/10,7492.7,7498,6627.7,6781.17,14392.7
2018/6/9,7618.11,7686.45,7468.31,7492.7,2713.78
2018/6/8,7689.28,7697,7542,7618.11,4676.56
2018/6/7,7658.57,7750,7618.99,7689.28,7545.01
2018/6/6,7617.98,7695.46,7482.61,7658.57,7058.06
2018/6/5,7488.26,7685,7360,7617.98,9968.46
2018/6/4,7703.67,7764.44,7449.68,7488.26,6990.55
2018/6/3,7642,7790.69,7581.03,7703.67,4729.21
2018/6/2,7511.6,7700,7438.92,7642,4012.17
2018/6/1,7492.28,7620.01,7348.45,7511.6,6762.63
2018/5/31,7375.73,7601.23,7330.22,7492.28,7339.01
2018/5/30,7469.45,7559,7273.89,7375.73,8940.45
2018/5/29,7112.5,7537,7026.9,7469.45,11049.92
2018/5/28,7347.39,7445,7084.99,7112.5,6583.63
2018/5/27,7335.99,7412.57,7213.09,7347.39,3144.45
2018/5/26,7471.18,7622.87,7276.04,7335.99,4043.56
2018/5/25,7586.88,7661.07,7328.13,7471.18,10088.84
2018/5/24,7502.89,7733.99,7267.24,7586.88,11648.37
2018/5/23,7984.08,8032.01,7435.49,7502.89,17635.9
2018/5/22,8391.76,8417.65,7951.41,7984.08,9101.06
2018/5/21,8518.48,8589.1,8320,8391.76,6126.97
2018/5/20,8231.2,8590,8170.71,8518.48,5315
2018/5/19,8248.87,8395,8141.08,8231.2,3784.08
2018/5/18,8067.03,8275.1,7929.53,8248.87,7181.2
2018/5/17,8346.59,8500,7980,8067.03,8259.12
2018/5/16,8474.99,8505.33,8100.01,8346.59,12705.12
2018/5/15,8674.36,8865,8400,8474.99,12391.83
2018/5/14,8696.58,8900.9,8286.57,8674.36,18861.94
2018/5/13,8481.6,8775.9,8335.56,8696.58,9835.22
2018/5/12,8411.42,8652.8,8208.81,8481.6,15464.93
2018/5/11,9020.99,9020.99,8351,8411.42,20383.93
2018/5/10,9308.49,9393,8987.74,9020.99,11764.98
2018/5/9,9167.69,9368.79,8974.62,9308.49,11368.83
2018/5/8,9359.52,9450,9015,9167.69,11418.31
2018/5/7,9623.54,9634.5,9175,9359.52,13616.35
2018/5/6,9823.28,9918.41,9375,9623.54,8155.58
2018/5/5,9696.57,9948.98,9670.68,9823.28,7403.11
2018/5/4,9732.43,9784.73,9527.38,9696.57,7326.05
2018/5/3,9222,9799.99,9165.19,9732.43,11670.8
2018/5/2,9066.9,9259.16,8975.23,9222,10575.17
2018/5/1,9242.17,9249.99,8815.91,9066.9,12138.26
2018/4/30,9393.99,9443.96,9111,9242.17,8085.69
2018/4/29,9345.11,9538.75,9180,9393.99,10940.72
2018/4/28,8921.43,9442.34,8854.47,9345.11,15558.4
2018/4/27,9274.48,9387.82,8901.09,8921.43,11375.51
2018/4/26,8864.99,9326.79,8647.29,9274.48,20042.97
2018/4/25,9648,9755.53,8751,8864.99,33035.9
2018/4/24,8946.95,9737.16,8930,9648,20460.51
2018/4/23,8789.96,9006.39,8771.22,8946.95,10286.12
2018/4/22,8920.71,9036.52,8760,8789.96,9346.45
2018/4/21,8861,9023.4,8608,8920.71,15336.31
2018/4/20,8271.31,8934,8216.9,8861,16059.62
2018/4/19,8172.84,8297.99,8074.44,8271.31,9436.85
2018/4/18,7890.87,8235,7870.35,8172.84,9227.2
2018/4/17,8048.15,8160.85,7806.81,7890.87,9277.15
2018/4/16,8354.22,8424.99,7905,8048.15,10866.6
2018/4/15,8000.41,8417,8000.41,8354.22,7542.84
2018/4/14,7896.92,8232.14,7835,8000.41,8935.53
2018/4/13,7923.78,8239.33,7753.32,7896.92,19605.94
2018/4/12,6940.94,8069.34,6758.45,7923.78,19033.38
2018/4/11,6835.67,6984.92,6809.26,6940.94,5825.41
2018/4/10,6780.1,6900,6653.21,6835.67,6480.19
2018/4/9,7027.26,7175.83,6611.49,6780.1,10103.92
2018/4/8,6904.9,7104.52,6894.8,7027.26,4352.7
2018/4/7,6618.33,7069.13,6600.99,6904.9,7683.04
2018/4/6,6771.69,6850,6510,6618.33,8478.42
2018/4/5,6799.95,6928.7,6578.95,6771.69,11894.54
2018/4/4,7416.27,7430,6710.38,6799.95,15779.2
2018/4/3,7052.76,7506.84,7001.28,7416.27,16089.54
2018/4/2,6813.52,7106.5,6759.96,7052.76,13624.16
2018/4/1,6928.62,7045.71,6427.16,6813.52,18046.94
2018/3/31,6850,7231.73,6794.26,6928.62,11579.6
2018/3/30,7088.38,7302.35,6550,6850,29101.45
2018/3/29,7932.41,7968,6914.53,7088.38,22138.11
2018/3/28,7791.7,8104.98,7723.03,7932.41,8437.64
2018/3/27,8149.66,8211.62,7742.11,7791.7,12385.25
2018/3/26,8453.9,8500,7831.15,8149.66,17693.42
2018/3/25,8547,8680,8368.63,8453.9,9155.91
2018/3/24,8920.79,9020,8505,8547,9731.98
2018/3/23,8704.67,8920.79,8265,8920.79,13749.78
2018/3/22,8893.79,9099.59,8503.52,8704.67,12587.63
2018/3/21,8904.02,9188.1,8754.83,8893.79,12101
2018/3/20,8596.93,9051,8313.01,8904.02,13454.82
2018/3/19,8188.24,8718.74,8114.17,8596.93,19396.09
2018/3/18,7860.83,8324.92,7325.37,8188.24,19547.36
2018/3/17,8258.54,8356.4,7730.23,7860.83,12048.67
2018/3/16,8265.05,8613.06,7914.08,8258.54,16498.62
2018/3/15,8196.69,8425,7682,8265.05,18387.61
2018/3/14,9142.32,9356.14,7948,8196.69,21191.02
2018/3/13,9120.75,9482.79,8830,9142.32,16001.48
2018/3/12,9535.04,9892,8742.07,9120.75,18751.02
2018/3/11,8791.47,9768.37,8450,9535.04,16407.54
2018/3/10,9230,9514.96,8697,8791.47,12886.59
2018/3/9,9285.32,9420.39,8366,9230,29014.17
2018/3/8,9913.03,10150,9078.95,9285.32,22522.43
2018/3/7,10723.76,10911.78,9450,9913.03,26116.51
2018/3/6,11419.24,11420.01,10560.19,10723.76,14734.42
2018/3/5,11463.27,11688,11383.66,11419.24,9933.68
2018/3/4,11445,11511,11054.91,11463.27,6831.63
2018/3/3,11029.99,11503.24,11022.85,11445,7786.27
2018/3/2,10903.13,11175,10774.01,11029.99,8329.1
2018/3/1,10314.9,11090,10223.41,10903.13,9481.67
2018/2/28,10566.3,11064.75,10255.07,10314.9,10490.75
2018/2/27,10324.7,10850,10150,10566.3,10408.48
2018/2/26,9590.04,10461.97,9376.34,10324.7,16156.81
2018/2/25,9689.99,9883.41,9260,9590.04,11037.18
2018/2/24,10166.1,10540.63,9373.48,9689.99,13972.71
2018/2/23,9843.34,10405.3,9600,10166.1,16044.04
2018/2/22,10449.4,10935,9731.2,9843.34,20204.69
2018/2/21,11233.41,11275.74,10256,10449.4,19959.68
2018/2/20,11173,11780,11080.37,11233.41,15880.91
2018/2/19,10421.06,11262.48,10307.51,11173,11698.26
2018/2/18,11101,11300,10153.15,10421.06,17623.08
2018/2/17,10196,11135.83,10053.5,11101,14511.17
2018/2/16,10018,10300,9707.51,10196,11857.64
2018/2/15,9490.98,10234,9350,10018,21036.34
2018/2/14,8522.99,9515,8504.57,9490.98,17468.74
2018/2/13,8899,8951.89,8360.13,8522.99,11374.52
2018/2/12,8067,8995,8067,8899,15071.04
2018/2/11,8560,8560,7820,8067,12711.79
2018/2/10,8693.98,9090.8,8170.86,8560,14670.56
2018/2/9,8259.76,8779.62,7753.32,8693.98,18418.12
2018/2/8,7588.01,8644.36,7565.5,8259.76,22746.39
2018/2/7,7737.37,8649,7213.8,7588.01,32640.89
2018/2/6,6874.27,8150,5920.72,7737.37,70961.37
2018/2/5,8191,8335.56,6600,6874.27,46544.43
2018/2/4,9225.86,9350.09,7825,8191,19110.67
2018/2/3,8838.83,9491.2,8170.71,9225.86,16208.37
2018/2/2,8998.99,9096.79,7625.25,8838.83,51005.6
2018/2/1,10149,10187.56,8455,8998.99,26356.59
2018/1/31,9971,10324,9514.96,10149,12743.51
2018/1/30,11162.62,11222.36,9731.2,9971,21082.19
2018/1/29,11685.58,11820.01,10991,11162.62,9996.36
2018/1/28,11446.54,11989.15,11360.52,11685.58,9956.09
2018/1/27,11092.95,11630.47,10815.84,11446.54,10309.81
2018/1/26,11155.54,11635,10263.32,11092.95,15074.67
2018/1/25,11400.96,11741.82,10868.57,11155.54,10212.92
2018/1/24,10851.82,11500,10488.13,11400.96,11646.79
2018/1/23,10808.99,11409.87,9927.54,10851.82,17250.18
2018/1/22,11558.87,11910.78,10028.41,10808.99,17067.73
2018/1/21,12775.99,12791.88,11100,11558.87,11596.44
2018/1/20,11552,13052.12,11515.94,12775.99,10324.06
2018/1/19,11247.57,12050.39,11025.18,11552,13203.26
2018/1/18,11191.35,12146,10693,11247.57,22195.26
2018/1/17,11386.34,11794.07,9222,11191.35,41356.19
2018/1/16,13607.04,13607.04,10162,11386.34,38789.88
2018/1/15,13647.99,14394.36,13429.25,13607.04,9444.64
2018/1/14,14197.78,14365.81,13072.22,13647.99,7588.64
