date,open,high,low,close,volume
2017/11/24,406.75,478.99,395,471.17,84954.03
2017/11/23,380.88,426.04,370.11,406.75,77408.69
2017/11/22,359.6,383.94,358.33,380.88,34942.55
2017/11/21,366,372.94,345.52,359.6,51067.56
2017/11/20,354.48,372.88,350,366,28170.7
2017/11/19,346.96,372,344.01,354.48,32139.68
2017/11/18,331.25,349.31,326.3,346.96,26074.43
2017/11/17,329.91,334.86,325,331.25,24845.12
2017/11/16,331.88,335.16,321,329.91,34360.48
2017/11/15,335.54,340,323.19,331.88,27052.55
2017/11/14,315.81,340.99,314.95,335.54,48769.57
2017/11/13,306.1,320.69,305.91,316.14,36613.5
2017/11/12,315.76,318.98,300.11,306.1,48200.8
2017/11/11,298.66,322.19,298,315.76,23836.74
2017/11/10,321.32,325.61,291,298.66,34411.65
2017/11/9,322.15,331.7,317.29,321.32,13118.15
